Customer_ID,Customer_First_Name,Customer_Last_Name,Customer_Phone_Number,Device_Make,Device_Model,Latitude,Longitude,Upstream_Data_GB,Downstream_Data_GB,Apps,Category,HTTPS,Date,ZIP_Code,Chain_Name,Chain_ID,POI_Name,POI_Chain_ID
e08660e3-a6f4-4b72-9fdc-d27956987dbb,Chris,Johnson,+1-805-990-6492,Apple,iPhone 13,32.939883,-96.94158,0.76,1.94,Twitter,Shopping,No,08/15/2024,75201,Walmart Supercenter,1,Walmart Supercenter,1201
df9432be-f555-4aac-88f5-c20e05e9fbfe,David,Moore,+1-859-681-7771,Apple,iPhone SE,32.953774,-96.808418,0.44,2.71,Twitter,Gaming,No,08/15/2024,75201,Walmart Supercenter,1,Walmart Supercenter,1201
9e45d7b5-a149-44c3-96a0-d17a5cee5613,Laura,Williams,+1-201-410-3995,Apple,iPhone 13,32.70289,-96.755353,2.97,1.61,Instagram,Shopping,No,08/15/2024,75201,Walmart Supercenter,1,Walmart Supercenter,1201
b520d18b-6b0d-48db-8f11-663540ddd27b,Sarah,Moore,+1-736-157-9243,Google,Pixel 4a,32.955691,-96.944402,4.47,2.67,WhatsApp,Gaming,Yes,08/15/2024,75201,Walmart Supercenter,1,Walmart Supercenter,1201
07fbb662-8675-4ac9-ba5b-de2b3194fee9,Jane,Smith,+1-307-648-6287,Apple,iPhone SE,32.825251,-96.805647,1.27,1.18,Instagram,Social Media,No,08/15/2024,75201,Walmart Supercenter,1,Walmart Supercenter,1201
cf3dd5d1-cd50-4d78-a445-7adadda0d89b,Emily,Taylor,+1-805-970-5789,Apple,iPhone SE,32.915877,-96.81048,3.3,4.41,Twitter,Social Media,No,08/15/2024,75201,Walmart Supercenter,1,Walmart Supercenter,1201
eb53f370-5008-43d6-a298-e916584df4f6,Michael,Taylor,+1-872-378-1643,Apple,iPhone 13,32.905936,-96.772929,2.6,2.01,YouTube,News,Yes,08/15/2024,75201,Walmart Supercenter,1,Walmart Supercenter,1201
e8f7e807-2673-4b8b-9210-9ed44b593537,Chris,Davis,+1-578-692-8048,Google,Pixel 4a,32.836187,-96.794188,1.3,3.81,YouTube,Gaming,Yes,08/15/2024,75201,Walmart Supercenter,1,Walmart Supercenter,1201
4c93157f-927b-4d0d-bbf4-a48553d09d90,Michael,Wilson,+1-914-959-5382,Samsung,Galaxy A52,32.882752,-96.879759,2.51,2.4,YouTube,Social Media,Yes,08/15/2024,75201,Walmart Supercenter,1,Walmart Supercenter,1201
d9f2ba02-c414-4d15-9872-ec72b3266662,Laura,Jones,+1-984-534-9347,Motorola,Moto G Power,32.820447,-96.711244,2.68,4.78,WhatsApp,Gaming,Yes,08/15/2024,75201,Walmart Supercenter,1,Walmart Supercenter,1201
0fde1917-56c9-4a31-a5a3-9e22ed432d1a,Katie,Wilson,+1-824-241-3313,Motorola,Moto G Power,32.978863,-96.944751,3.64,0.79,Instagram,Shopping,No,08/15/2024,75201,Walmart Supercenter,1,Walmart Supercenter,1201
fa97e908-ca0a-4d9e-935d-97320f26283e,John,Taylor,+1-709-379-5299,Apple,iPhone 12,32.702313,-96.947684,4.82,2.98,Facebook,Social Media,No,08/15/2024,75201,Walmart Supercenter,1,Walmart Supercenter,1201
d35acba7-204c-4c8d-ae73-0146a4051776,John,Williams,+1-662-771-8341,Motorola,Moto G Play,32.748219,-96.787819,4.45,4.98,Facebook,Streaming,Yes,08/15/2024,75201,Walmart Supercenter,1,Walmart Supercenter,1201
a5b46faf-a3b4-4d0a-9a5f-84a796a6d3a3,David,Jones,+1-578-500-8824,Motorola,Moto G Power,32.761976,-96.709421,0.29,1.22,WhatsApp,Shopping,No,08/15/2024,75201,Walmart Supercenter,1,Walmart Supercenter,1201
3af254be-dc81-4c61-9288-6898daa1857b,Laura,Smith,+1-744-916-2260,Motorola,Moto G Stylus,32.802856,-96.845922,2.98,0.3,WhatsApp,Shopping,No,08/15/2024,75201,Walmart Supercenter,1,Walmart Supercenter,1201
ddb5f698-3a41-4689-9290-3b00f39e3dd2,John,Moore,+1-676-305-5844,Google,Pixel 4a,32.790402,-96.770101,4.76,3.39,Twitter,Gaming,Yes,08/15/2024,75201,Walmart Supercenter,1,Walmart Supercenter,1201
0769afc1-7fde-41ef-997d-8205f06b05d8,John,Jones,+1-386-936-9900,Google,Pixel 5,32.940639,-96.947201,3.28,0.48,Instagram,News,No,08/15/2024,75201,Walmart Supercenter,1,Walmart Supercenter,1201
57611844-c7ee-45bf-90ad-6722b33b9eaf,Michael,Jones,+1-817-496-5938,Motorola,Moto G Power,32.747398,-96.939797,4.31,1.88,Facebook,Streaming,Yes,08/15/2024,75201,Walmart Supercenter,1,Walmart Supercenter,1201
34f69515-6baa-4394-9695-90cb859441ba,Katie,Brown,+1-847-875-9294,Google,Pixel 4a,32.749341,-96.808428,3.93,4.36,WhatsApp,News,No,08/15/2024,75201,Walmart Supercenter,1,Walmart Supercenter,1201
8417cd08-599e-45d5-8fe4-511021eaf169,Jane,Johnson,+1-535-497-7195,Google,Pixel 6,32.757861,-96.75379,3.64,4.94,Facebook,Social Media,Yes,08/15/2024,75201,Walmart Supercenter,1,Walmart Supercenter,1201
6df0393f-0761-44fe-b929-710a9ac03b35,David,Wilson,+1-393-115-5581,Samsung,Galaxy A52,32.708397,-96.923145,3.94,3.5,Facebook,Streaming,Yes,08/15/2024,75201,Walmart Supercenter,1,Walmart Supercenter,1201
fbf98570-181e-4072-8676-4982684966b5,Sarah,Davis,+1-716-880-2442,LG,LG G8 ThinQ,32.736926,-96.754108,3.79,2.39,Twitter,Gaming,No,08/15/2024,75201,Walmart Supercenter,1,Walmart Supercenter,1201
c166be87-cd67-4264-b890-b087b0978129,Katie,Smith,+1-821-212-8913,LG,LG G8 ThinQ,32.891619,-96.954947,3.02,4.49,Instagram,Gaming,Yes,08/15/2024,75201,Walmart Supercenter,1,Walmart Supercenter,1201
3a6f57c7-690b-4c6f-aec6-93eba1fa674a,Alex,Moore,+1-681-674-5314,Google,Pixel 5,32.985241,-96.702544,0.64,2.53,Instagram,Social Media,No,08/15/2024,75201,Walmart Supercenter,1,Walmart Supercenter,1201
44044817-ed5a-4dbc-8747-0a9cc5f0d6b1,Alex,Jones,+1-508-475-6203,Motorola,Moto G Play,32.719104,-96.874894,4.95,2.09,WhatsApp,Social Media,No,08/15/2024,75201,Walmart Supercenter,1,Walmart Supercenter,1201
8704956c-df38-42b8-850f-8b267c3589aa,Laura,Davis,+1-285-390-9012,LG,LG Wing,32.937746,-96.784143,2.61,2.55,Instagram,News,Yes,08/15/2024,75201,Walmart Supercenter,1,Walmart Supercenter,1201
9db4de68-3ca4-4963-ad29-f2265cb1cae2,Emily,Davis,+1-818-556-4839,Samsung,Galaxy A52,32.909874,-96.984422,2.75,0.98,WhatsApp,Streaming,No,08/15/2024,75201,Walmart Supercenter,1,Walmart Supercenter,1201
221ef35d-4543-4a7b-9ef8-9d217b2335d0,Katie,Williams,+1-943-591-1704,Samsung,Galaxy A52,32.729799,-96.862362,1.05,2.06,WhatsApp,Gaming,No,08/15/2024,75201,Walmart Supercenter,1,Walmart Supercenter,1201
b567cb91-a019-4a3a-bdda-553bbe3c3e58,Michael,Davis,+1-459-351-2171,Google,Pixel 5,32.907975,-96.748719,0.77,4.74,Facebook,Shopping,No,08/15/2024,75201,Walmart Supercenter,1,Walmart Supercenter,1201
08d9df96-8ad4-4415-bd3e-64f1884702bf,Michael,Miller,+1-355-293-3639,Google,Pixel 6,32.728412,-96.729751,4.71,0.39,Facebook,Gaming,Yes,08/15/2024,75201,Walmart Supercenter,1,Walmart Supercenter,1201
353ebf31-376f-47b2-bd04-1e27298500e5,Emily,Williams,+1-590-263-1944,Samsung,Galaxy S21,32.813271,-96.819163,0.55,2.23,YouTube,Gaming,Yes,08/15/2024,75201,Walmart Supercenter,1,Walmart Supercenter,1201
6b9e7c3a-9b5c-41a3-9974-29ac26beb167,Chris,Taylor,+1-972-583-2728,Google,Pixel 5,32.979299,-96.989956,1.16,0.86,WhatsApp,Shopping,No,08/15/2024,75201,Walmart Supercenter,1,Walmart Supercenter,1201
c15457d4-c270-4cb5-89a6-8eb67c942ef9,Alex,Wilson,+1-898-138-4001,Motorola,Moto G Power,32.811461,-96.780115,2.47,0.69,Facebook,News,Yes,08/15/2024,75201,Walmart Supercenter,1,Walmart Supercenter,1201
13d42240-529a-47ce-97e5-a74b247d28cf,Jane,Davis,+1-244-922-2775,Motorola,Moto G Stylus,32.909129,-96.846413,0.21,1.51,Facebook,Gaming,No,08/15/2024,75201,Walmart Supercenter,1,Walmart Supercenter,1201
54ae43a8-605c-4ddf-9c88-3b97733cb29b,Alex,Taylor,+1-667-203-3854,Google,Pixel 6,32.733498,-96.743862,4.45,2.8,YouTube,News,No,08/15/2024,75201,Walmart Supercenter,1,Walmart Supercenter,1201
36471f75-13b6-4e5e-b69c-f5e25b50cc99,Laura,Johnson,+1-248-412-2884,Samsung,Galaxy Note 20,32.848504,-96.875627,4.28,3.61,WhatsApp,News,Yes,08/15/2024,75201,Walmart Supercenter,1,Walmart Supercenter,1201
4ab183ae-2461-4563-aefe-12146b4300d8,David,Smith,+1-396-509-5934,LG,LG Velvet,32.93521,-96.702064,4.05,3.06,Twitter,Streaming,No,08/15/2024,75201,Walmart Supercenter,1,Walmart Supercenter,1201
4201e442-e20e-4ccb-86ac-b7103652bad9,Jane,Jones,+1-424-370-5616,Samsung,Galaxy A52,32.847749,-96.818061,0.46,2.65,YouTube,Shopping,Yes,08/15/2024,75201,Walmart Supercenter,1,Walmart Supercenter,1201
279cb034-14a6-48e9-b5e5-ebf0e0902b5f,Laura,Jones,+1-951-384-2259,Motorola,Moto G Stylus,32.904382,-96.962276,2.87,0.66,YouTube,News,Yes,08/15/2024,75201,Walmart Supercenter,1,Walmart Supercenter,1201
fd39ee7b-4465-427e-a29e-f7e652992509,Sarah,Smith,+1-846-641-4542,LG,LG Wing,32.904279,-96.857529,1.77,3.58,YouTube,Streaming,No,08/15/2024,75201,Walmart Supercenter,1,Walmart Supercenter,1201
fe23d63a-2504-453f-8ba1-6f8dc97ecdb6,Emily,Jones,+1-300-998-7838,Google,Pixel 4a,32.949184,-96.923193,0.24,3.62,Twitter,Social Media,No,08/15/2024,75201,Walmart Supercenter,1,Walmart Supercenter,1201
0491333e-0609-4fc7-81d7-7bc8f23c3cc9,Alex,Johnson,+1-532-396-8018,Samsung,Galaxy S21,32.779612,-96.915175,0.54,1.42,Facebook,Streaming,Yes,08/15/2024,75201,Walmart Supercenter,1,Walmart Supercenter,1201
0a26b7f9-f499-4cbb-b361-ca7de9a9e6aa,Katie,Brown,+1-345-849-4469,Motorola,Moto G Play,32.983922,-96.814222,2.07,0.58,Facebook,Social Media,Yes,08/15/2024,75201,Walmart Supercenter,1,Walmart Supercenter,1201
e6317d02-1b19-4241-a1eb-f5ad0bbe830d,David,Brown,+1-399-943-9006,Apple,iPhone 13,32.985743,-96.745271,1.35,2.17,Instagram,Gaming,No,08/15/2024,75201,Walmart Supercenter,1,Walmart Supercenter,1201
95cb3dc1-637a-4118-8cdc-d9a0d47b1091,Emily,Davis,+1-818-632-1078,Apple,iPhone SE,32.715856,-96.883655,4.57,4.84,Twitter,Streaming,Yes,08/15/2024,75201,Walmart Supercenter,1,Walmart Supercenter,1201
da485841-5e78-4dcb-903b-c49c3cafb48a,Laura,Smith,+1-975-587-2127,Apple,iPhone 13,32.824538,-96.918389,3.14,2.0,YouTube,Gaming,Yes,08/15/2024,75201,Walmart Supercenter,1,Walmart Supercenter,1201
512866b4-937c-4939-a717-d28cd23edd43,Jane,Brown,+1-815-664-4539,Google,Pixel 5,32.92684,-96.759167,0.88,1.78,WhatsApp,News,Yes,08/15/2024,75201,Walmart Supercenter,1,Walmart Neighborhood Market,2201
cf907b30-dc37-4d5a-acf6-5fa9a94fd68d,John,Miller,+1-211-925-7438,Apple,iPhone 12,32.916042,-96.702538,2.95,0.29,Instagram,Social Media,Yes,08/15/2024,75201,Walmart Supercenter,1,Walmart Neighborhood Market,2201
b9c5e9d7-b3c3-4ed3-9aa9-a5300c9b63b2,Jane,Moore,+1-751-274-6982,Samsung,Galaxy Note 20,32.936991,-96.939191,1.73,2.44,WhatsApp,Gaming,No,08/15/2024,75201,Walmart Supercenter,1,Walmart Neighborhood Market,2201
45f5b4ce-b95d-4930-9a98-690ede94f733,Laura,Miller,+1-421-473-9565,LG,LG Wing,32.872795,-96.759215,2.43,3.73,Instagram,Streaming,Yes,08/15/2024,75201,Walmart Supercenter,1,Walmart Neighborhood Market,2201
e9ad5d8b-07aa-43e4-8f35-90e7ce166138,David,Williams,+1-950-145-5556,LG,LG G8 ThinQ,32.984348,-96.767511,4.55,3.23,WhatsApp,Social Media,Yes,08/15/2024,75201,Walmart Supercenter,1,Walmart Neighborhood Market,2201
8a75dc72-3194-4e67-81b7-f9036dcf0087,Michael,Smith,+1-772-132-5890,Samsung,Galaxy S21,32.822471,-96.841847,3.86,3.04,Facebook,Gaming,Yes,08/15/2024,75201,Walmart Supercenter,1,Walmart Neighborhood Market,2201
a7bbbc49-191e-46f8-85aa-e15cf6cfc309,Alex,Jones,+1-951-507-7543,Apple,iPhone 12,32.758749,-96.774373,0.66,4.89,Instagram,News,Yes,08/15/2024,75201,Walmart Supercenter,1,Walmart Neighborhood Market,2201
cf192231-65a9-4379-8684-64d99e7fa4d8,Laura,Moore,+1-520-376-1757,Apple,iPhone 12,32.919503,-96.863109,4.75,3.51,Facebook,News,No,08/15/2024,75201,Walmart Supercenter,1,Walmart Neighborhood Market,2201
7207eecf-14ef-4ecf-b572-0d1b089f07f5,Sarah,Jones,+1-745-741-1436,Google,Pixel 4a,32.892799,-96.975456,2.4,2.98,WhatsApp,News,Yes,08/15/2024,75201,Walmart Supercenter,1,Walmart Neighborhood Market,2201
86b9b6cd-68f5-4732-80a1-44aec999429a,Jane,Brown,+1-461-559-2463,Motorola,Moto G Play,32.750276,-96.961335,4.77,1.71,YouTube,Shopping,Yes,08/15/2024,75201,Walmart Supercenter,1,Walmart Neighborhood Market,2201
